user_id,txns,amount,failed_txns,kyc_status,risk_segment,chargebacks,disputed_amount,max_disputed,fraud_chargebacks,distinct_merchants_disputed,full_name,city,monthly_income,id_record_count,risk_score,risk_signals,risk_tier
USR50713,1,18735.39,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50729,2,25598.370000000003,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Yashica Borde,Jalandhar,21111.0,2.0,0,,LOW
USR50736,1,21142.2,0,PENDING,LOW,0.0,0.0,0.0,0.0,0.0,Upma Kannan,Chennai,24773.0,1.0,0,,LOW
USR50744,1,12164.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50745,1,9965.05,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,David Wali,Jalandhar,20708.0,1.0,0,,LOW
USR50757,1,18832.8,0,PENDING,LOW,0.0,0.0,0.0,0.0,0.0,Barkha Parmer,Chennai,21395.0,1.0,0,,LOW
USR50762,1,16474.8,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Mahika Lad,Jaipur,30721.0,1.0,0,,LOW
USR50763,1,351.36,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50769,2,25909.84,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50775,1,21387.96,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50784,2,18197.92,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Qasim Chahal,Mumbai,24966.0,1.0,0,,LOW
USR50786,1,10693.07,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50789,1,8211.54,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50793,1,2821.45,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50811,1,21121.31,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Pavani Rana,Chennai,104880.0,1.0,0,,LOW
USR50819,1,14827.84,1,PENDING,UNKNOWN,0.0,0.0,0.0,0.0,0.0,Harshil Dutta,Mumbai,55381.0,1.0,0,,LOW
USR50827,1,15.67,0,IN_REVIEW,MEDIUM,0.0,0.0,0.0,0.0,0.0,Owen Nayak,Ludhiana,48859.0,2.0,0,,LOW
USR50835,1,11313.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50837,1,24178.36,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50838,1,5086.82,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Abdul Dhaliwal,Jalandhar,48818.0,1.0,0,,LOW
USR50841,1,10435.66,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50842,1,22106.32,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50844,1,5622.31,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50848,1,19583.06,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50853,1,5581.52,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50862,2,10847.18,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Bhavini Mangal,Delhi,14900.0,2.0,0,,LOW
USR50879,1,15001.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50880,1,15537.05,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50889,2,31955.83,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50897,1,16072.12,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50901,1,23670.31,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50902,1,22161.0,0,PENDING,LOW,0.0,0.0,0.0,0.0,0.0,Mitali Prakash,Lucknow,22862.0,1.0,0,,LOW
USR50917,1,12286.78,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50928,1,8450.32,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50940,1,19728.0,1,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Aachal Pandey,Mumbai,61057.0,1.0,0,,LOW
USR50946,1,14033.14,0,IN_REVIEW,LOW,0.0,0.0,0.0,0.0,0.0,Alka Pall,Pune,57350.0,1.0,0,,LOW
USR50948,1,12851.3,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50965,1,19668.45,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Liam Sanghvi,Delhi,13995.0,1.0,0,,LOW
USR50976,1,21717.02,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50981,1,4167.4,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR50982,1,3722.14,0,IN_REVIEW,LOW,0.0,0.0,0.0,0.0,0.0,Falguni Sarraf,Bengaluru,23819.0,3.0,0,,LOW
USR51005,1,24167.99,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51007,1,15512.37,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51015,1,10409.69,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Aarush Radhakrishnan,Ludhiana,15194.0,1.0,0,,LOW
USR51018,1,23946.3,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51019,1,4575.54,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51024,1,13892.17,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51036,1,16975.17,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51039,1,384.81,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51044,1,10066.13,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51046,1,24296.46,0,PENDING,MEDIUM,0.0,0.0,0.0,0.0,0.0,Zashil Rana,Lucknow,28108.0,1.0,0,,LOW
USR51050,3,25207.28,0,IN_REVIEW,LOW,0.0,0.0,0.0,0.0,0.0,Kabir Divan,Jalandhar,38126.0,1.0,0,,LOW
USR51052,1,19107.87,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51054,1,806.1,1,PENDING,LOW,0.0,0.0,0.0,0.0,0.0,Dayamai Dutta,Mumbai,33193.0,1.0,0,,LOW
USR51064,1,4873.65,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Brijesh Mukherjee,Amritsar,40000.0,1.0,0,,LOW
USR51075,1,22654.38,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51084,1,17027.64,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Veer Ghose,Amritsar,38102.0,1.0,0,,LOW
USR51087,1,9956.15,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51089,1,22973.97,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51096,1,23722.55,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Charvi Varkey,Amritsar,64318.0,1.0,0,,LOW
USR51098,1,14776.99,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51100,1,5822.51,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51101,1,2192.31,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Rajeshri Golla,Chennai,7230.0,1.0,0,,LOW
USR51116,1,15112.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51129,1,3882.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51134,1,18141.95,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Advik Venkataraman,Amritsar,32833.0,1.0,0,,LOW
USR51140,1,2597.55,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51150,2,27159.73,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51158,2,32274.47,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Raghav Arya,Mumbai,19251.0,1.0,0,,LOW
USR51168,1,18858.66,0,PENDING,MEDIUM,0.0,0.0,0.0,0.0,0.0,Omya Sachar,Jaipur,20015.0,2.0,0,,LOW
USR51171,1,8582.24,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51178,1,20273.86,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51182,1,19245.59,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51184,1,10335.18,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51187,1,869.37,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Netra Magar,Hyderabad,20343.0,1.0,0,,LOW
USR51192,1,1892.28,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51203,2,42289.020000000004,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51207,1,18660.38,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Vinaya Majumdar,Jalandhar,36212.0,2.0,0,,LOW
USR51208,1,8126.57,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51211,1,18756.37,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Aditya Subramaniam,Pune,29019.0,1.0,0,,LOW
USR51216,1,24908.4,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51222,1,9875.44,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51252,2,15033.060000000001,1,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Urvi Bhandari,Chennai,28739.0,1.0,0,,LOW
USR51259,1,609.89,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Girindra Dubey,Kolkata,35946.0,1.0,0,,LOW
USR51269,1,15447.0,0,REJECTED,LOW,0.0,0.0,0.0,0.0,0.0,Sara Pradhan,Ludhiana,6721.0,1.0,0,,LOW
USR51276,1,15421.64,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51285,1,670.91,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51286,1,13458.2,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51292,1,609.66,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51295,1,444.54,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51297,1,1532.03,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51304,1,9555.68,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51307,1,8125.52,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51309,1,21228.96,0,PENDING,MEDIUM,0.0,0.0,0.0,0.0,0.0,Rachana Bawa,Kolkata,16846.0,1.0,0,,LOW
USR51315,1,24304.19,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51321,1,13375.0,0,IN_REVIEW,LOW,0.0,0.0,0.0,0.0,0.0,Gaurika Vasa,Jaipur,15481.0,1.0,0,,LOW
USR51322,1,23324.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51330,1,6390.29,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Manya Bali,Pune,30214.0,1.0,0,,LOW
USR51331,2,18952.16,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51340,1,10658.24,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51343,1,13948.54,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51353,1,11107.0,0,PENDING,MEDIUM,0.0,0.0,0.0,0.0,0.0,Shivansh Batta,Delhi,43938.0,1.0,0,,LOW
USR51358,1,2760.2,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51359,1,16850.72,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51369,1,5127.99,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Raksha Sanghvi,Delhi,88494.0,3.0,0,,LOW
USR51382,1,1412.73,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Logan Goel,Pune,18743.0,1.0,0,,LOW
USR51383,1,7749.2,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51385,1,16438.25,0,REJECTED,LOW,0.0,0.0,0.0,0.0,0.0,Edhitha Rajagopal,Pune,45038.0,1.0,0,,LOW
USR51393,2,20836.449999999997,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51408,1,17996.84,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51414,1,10832.67,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51419,1,1345.33,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Unnati Tata,Delhi,35074.0,2.0,0,,LOW
USR51442,1,9882.06,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Jairaj Sengupta,Jaipur,15866.0,1.0,0,,LOW
USR51446,3,41517.19,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51465,1,1463.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51481,1,23488.08,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51483,1,23898.0,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Tristan Dyal,Mumbai,66739.0,1.0,0,,LOW
USR51506,1,18847.8,0,PENDING,LOW,0.0,0.0,0.0,0.0,0.0,Kavya Dhar,Bengaluru,28392.0,3.0,0,,LOW
USR51512,1,1690.18,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51513,1,14461.68,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51515,1,9829.84,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Rudra Loke,Hyderabad,16360.0,1.0,0,,LOW
USR51525,1,1525.0,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Janani Nayar,Bengaluru,,2.0,0,,LOW
USR51534,1,21504.46,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Rachana Menon,Lucknow,10291.0,2.0,0,,LOW
USR51548,1,11379.46,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Henry Dar,Jaipur,,1.0,0,,LOW
USR51558,1,2823.64,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51561,2,9203.25,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51564,1,18228.65,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51591,1,18756.52,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51599,1,17870.26,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51610,1,7650.91,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Tripti Ratta,Delhi,21937.0,1.0,0,,LOW
USR51615,1,645.22,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51622,1,1782.6,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51649,1,22445.37,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51651,2,23748.32,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51652,1,1538.0,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51654,2,34736.25,0,VERIFIED,UNKNOWN,0.0,0.0,0.0,0.0,0.0,Lavanya Kaul,Hyderabad,12166.0,1.0,0,,LOW
USR51661,1,14133.68,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51665,1,9962.27,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51670,2,29454.55,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51687,1,16393.29,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51701,1,24682.03,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51713,1,10143.97,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51714,1,22784.43,0,PENDING,LOW,0.0,0.0,0.0,0.0,0.0,Anamika Chaudhry,Mumbai,25200.0,2.0,0,,LOW
USR51717,3,26334.84,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51719,1,21052.55,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51724,1,23316.82,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51725,3,41235.67,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51726,1,15694.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51727,1,772.2,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51733,1,6646.91,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51736,1,2621.02,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Harinakshi Halder,Kolkata,30220.0,1.0,0,,LOW
USR51738,1,2679.46,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51746,1,468.53,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51751,1,14148.13,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51754,1,7676.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51755,1,16466.93,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51761,1,13009.05,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51765,1,11115.18,1,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51766,1,12829.34,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51770,1,7914.89,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51793,1,20437.91,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51796,1,4249.83,1,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Gautami Bhavsar,Amritsar,18798.0,2.0,0,,LOW
USR51799,1,9797.75,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51803,3,29909.95,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51806,1,3184.57,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51814,1,1022.11,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51817,1,17262.93,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51820,1,16165.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51828,1,15572.8,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51839,1,8898.26,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Yashasvi Tiwari,Mumbai,40232.0,1.0,0,,LOW
USR51844,1,8443.49,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51851,1,4247.25,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51853,1,5224.6,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Gauri Ramachandran,Hyderabad,69823.0,2.0,0,,LOW
USR51854,1,2402.9,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51864,1,19987.27,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51872,1,17139.24,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51880,1,23231.93,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51881,1,12119.0,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51887,1,22553.91,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Ethan Oza,Jalandhar,21217.0,1.0,0,,LOW
USR51894,2,23687.67,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51896,1,5723.78,0,IN_REVIEW,LOW,0.0,0.0,0.0,0.0,0.0,Dhruv Krish,Pune,38681.0,2.0,0,,LOW
USR51899,1,22243.45,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51906,1,4243.28,0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Janani Sule,Pune,29515.0,1.0,0,,LOW
USR51911,1,24633.76,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51912,1,17627.57,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51926,1,10848.86,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51930,1,9582.81,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51932,1,11495.7,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51934,1,3499.56,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51936,1,12647.36,0,PENDING,MEDIUM,0.0,0.0,0.0,0.0,0.0,Udant Tata,Lucknow,32011.0,1.0,0,,LOW
USR51943,1,11712.84,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51945,1,6167.59,0,VERIFIED,LOW,0.0,0.0,0.0,0.0,0.0,Vidhi Baral,Kolkata,11348.0,1.0,0,,LOW
USR51947,1,12677.94,0,NO_KYC_RECORD,NO_KYC_RECORD,0.0,0.0,0.0,0.0,0.0,,,,,0,,LOW
USR51950,1,16979.14,0,REJECTED,MEDIUM,0.0,0.0,0.0,0.0,0.0,Gagan Venkataraman,Hyderabad,30049.0,1.0,0,,LOW
